# EVOLUÇÃO DO VALOR MÉDIO/MEDIANO DO CIMENTO PORTLAND 32 - em R$/Kg																							
# Fonte: Sinduscons Estaduais e Banco de Dados-CBIC.																							
ANO	MÊS	AL	AM	BA	CE	DF	ES	GO	MA	MG	MS	MT	PA	PB	PE	PR	RJ	RO	RS	SC	SE	SP	Brasil
2018	JUL	0.4500	0.5198	0.4888	0.3900	0.3318	0.3760	0.3700	0.5000	0.3176	0.4200	0.4790	0.5208	0.4000	0.3966	0.4600	0.4260	0.6300	0.5500	0.4492	0.4300	0.4024	0.4432
2018	AGO	0.4500	0.5516	0.5036	0.3900	0.3318	0.3760	0.3900	0.5000	0.3158	0.4200	0.4790	0.5334	0.4100	0.4166	0.4600	0.4320	0.6600	0.5600	0.4508	0.4400	0.4066	0.4513
2018	SET	0.4500	0.5766	0.4888	0.3950	0.3318	0.3788	0.3900	0.5000	0.3176	0.4200	0.4792	0.5530	0.4200	0.4234	0.4600	0.4440	0.6600	0.5400	0.4502	0.4400	0.4048	0.4535
2018	OUT	0.4500	0.5900	0.5022	0.4000	0.3490	0.3800	0.3900	0.5100	0.3160	0.4200	0.4828	0.5510	0.4200	0.4234	0.4600	0.4440	0.7000	0.5500	0.4484	0.4300	0.4034	0.4581
2018	NOV	0.4500	0.6000	0.5028	0.3800	0.3440	0.3854	0.3900	0.5100	0.3170	0.4200	0.4930	0.5518	0.4100	0.4234	0.4600	0.4440	0.7000	0.5500	0.4474	0.4300	0.4042	0.4578
2018	DEZ	0.4500	0.6000	0.5104	0.3934	0.3460	0.3788	0.3894	0.5100	0.3100	0.4200	0.4970	0.5426	0.4200	0.4234	0.4600	0.4454	0.7100	0.5500	0.4460	0.4300	0.4012	0.4587
2019	JAN	0.4500	0.6060	0.5106	0.4050	0.3480	0.3720	0.4000	0.5100	0.3100	0.4200	0.5010	0.5460	0.3940	0.4334	0.4500	0.4456	0.6900	0.5400	0.4430	0.4300	0.4038	0.4575
2019	FEV	0.4500	0.6000	0.5106	0.3900	0.3500	0.3720	0.4000	0.5100	0.3120	0.4200	0.5016	0.5430	0.3980	0.4360	0.4400	0.4456	0.7000	0.5500	0.4430	0.4300	0.4056	0.4575
2019	MAR	0.4500	0.5732	0.5106	0.3800	0.3500	0.3750	0.4000	0.5100	0.3100	0.4200	0.5020	0.5456	0.4000	0.4326	0.4500	0.4492	0.6800	0.5500	0.4436	0.4200	0.4086	0.4553
2019	ABR	0.4500	0.5250	0.5294	0.3900	0.3560	0.3720	0.3900	0.5100	0.3100	0.4200	0.5020	0.5520	0.4000	0.4326	0.4400	0.4492	0.6700	0.5400	0.4436	0.4300	0.4066	0.4533
2019	MAI	0.4500	0.5500	0.5294	0.3700	0.3560	0.3700	0.3900	0.5100	0.3060	0.4200	0.5028	0.5524	0.4000	0.4220	0.4400	0.4500	0.6700	0.5400	0.4454	0.4300	0.4058	0.4528
2019	JUN	0.4500	0.5500	0.5128	0.3690	0.3420	0.3700	0.3900	0.5100	0.3020	0.4200	0.5030	0.5640	0.4100	0.4160	0.4450	0.4500	0.6600	0.5400	0.4454	0.4300	0.4084	0.4518
2019	JUL	0.4500	0.5500	0.5334	0.3780	0.3560	0.3700	0.3900	0.5100	0.3042	0.4200	0.5030	0.5656	0.4200	0.4066	0.4350	0.4500	0.6600	0.5400	0.4460	0.4300	0.4124	0.4538
2019	AGO	0.4500	0.5500	0.5294	0.3780	0.3780	0.3700	0.3900	0.5100	0.3040	0.4150	0.5036	0.5620	0.3650	0.3934	0.4500	0.4500	0.6600	0.5300	0.4490	0.4300	0.4128	0.4514
2019	SET	0.4500	0.5500	0.5294	0.3810	0.3660	0.3700	0.3900	0.5100	0.3020	0.4150	0.5030	0.5704	0.3600	0.3866	0.4500	0.4500	0.6700	0.5400	0.4452	0.4200	0.4146	0.4511
2019	OUT	0.4500	0.5500	0.5294	0.3910	0.3604	0.3700	0.3900	0.5100	0.3020	0.4150	0.5032	0.5684	0.3600	0.3866	0.4500	0.4500	0.6800	0.5400	0.4452	0.4200	0.4144	0.4517
2019	NOV	0.4500	0.5500	0.4768	0.4000	0.3890	0.3700	0.3900	0.5100	0.3120	0.4150	0.5034	0.5706	0.3700	0.3900	0.4400	0.4500	0.6600	0.5400	0.4452	0.4200	0.4148	0.4508
2019	DEZ	0.4500	0.5500	0.4768	0.4100	0.3680	0.3700	0.4000	0.5100	0.3120	0.4200	0.5036	0.5690	0.3950	0.3934	0.4320	0.4500	0.6600	0.5400	0.4452	0.4200	0.4132	0.4518
2020	JAN	0.4500	0.5350	0.4832	0.4076	0.3714	0.3700	0.3976	0.5100	0.3150	0.4200	0.5036	0.5722	0.3950	0.4066	0.4290	0.4500	0.6600	0.5400	0.4446	0.4200	0.4124	0.4521
2020	FEV	0.4500	0.5350	0.4832	0.4128	0.3860	0.3640	0.3600	0.5200	0.3160	0.4200	0.5040	0.5720	0.3950	0.4134	0.4340	0.4500	0.6600	0.5400	0.4422	0.4200	0.4148	0.4520
2020	MAR	0.4500	0.5500	0.4832	0.4128	0.3700	0.3650	0.3600	0.5200	0.3200	0.4200	0.5040	0.5740	0.3940	0.4134	0.4350	0.4500	0.6400	0.5400	0.4408	0.4100	0.4168	0.4509
2020	ABR	0.4500	0.5500	0.4828	0.4128	0.3680	0.3580	0.3600	0.5200	0.3300	0.4200	0.5040	0.5784	0.4000	0.4200	0.4290	0.4500	0.6400	0.5400	0.4436	0.4100	0.4132	0.4514
2020	MAI	0.4500	0.5500	0.4880	0.4128	0.3700	0.3540	0.3654	0.5200	0.3380	0.4200	0.5042	0.5790	0.4000	0.4234	0.4210	0.4500	0.6400	0.5400	0.4460	0.4100	0.4178	0.4524
2020	JUN	0.4500	0.5500	0.4384	0.4208	0.3480	0.3560	0.3600	0.5300	0.3380	0.4200	0.5044	0.5790	0.4000	0.4266	0.4160	0.4500	0.6500	0.5400	0.4468	0.4100	0.4214	0.4503
2020	JUL	0.4500	0.5600	0.4618	0.4222	0.3820	0.3730	0.3600	0.5400	0.3580	0.4200	0.5048	0.5790	0.4000	0.4850	0.4300	0.4678	0.6800	0.5300	0.4498	0.4200	0.4288	0.4620
2020	AGO	0.4800	0.6772	0.4914	0.4400	0.4160	0.3920	0.4150	0.5400	0.4340	0.4600	0.5520	0.5812	0.5000	0.4850	0.4400	0.4678	0.7600	0.5400	0.4508	0.4200	0.4638	0.4955
2020	SET	0.5000	0.6990	0.5130	0.4696	0.4400	0.4060	0.4200	0.5500	0.4640	0.4750	0.5600	0.5910	0.5000	0.5600	0.4700	0.5048	0.7900	0.5800	0.4638	0.4200	0.4940	0.5176
2020	OUT	0.5000	0.7600	0.5188	0.4862	0.4160	0.4240	0.4200	0.5500	0.4640	0.5200	0.6030	0.6826	0.4000	0.5226	0.4900	0.5250	0.8300	0.5900	0.4766	0.4300	0.5128	0.5296
2020	NOV	0.5200	0.7800	0.5254	0.4962	0.4590	0.4270	0.4400	0.5500	0.4750	0.5200	0.6226	0.7154	0.4300	0.5176	0.4900	0.5326	0.8400	0.6000	0.5026	0.4300	0.5300	0.5430
	DEZ																						
